customer_id,historical_on_time_ratio,avg_delay_days,repayment_consistency,partial_payment_frequency,prior_delayed_invoice_count,payment_after_followup_count,total_invoices,deterioration_trend,transaction_success_failure_pattern,invoice_acknowledgement_encoded,behavior_class
CUST-BEH-03855,0.2951,21.58,0.7528,0.5816,0,0,6,-0.2751,0.1221,3,3
CUST-BEH-03856,0.5047,41.24,0.3371,0.6942,10,8,36,-0.0755,0.1622,1,3
CUST-BEH-03857,0.7318,6.71,0.9235,0.3064,13,5,27,-0.2407,0.2946,0,1
CUST-BEH-03858,0.7006,17.45,0.4376,0.1367,12,10,39,-0.321,0.1735,0,1
CUST-BEH-03859,0.2089,9.21,0.3982,0.0303,18,15,38,0.4667,0.1755,0,4
CUST-BEH-03860,0.6325,5.61,0.955,0.3248,16,5,36,-0.0278,0.3205,2,1
CUST-BEH-03861,0.5563,26.27,0.5056,0.1903,49,31,78,0.447,0.4455,0,5
CUST-BEH-03862,0.7262,10.84,0.3114,0.5394,23,16,50,0.0037,0.1154,2,1
CUST-BEH-03863,0.834,5.08,0.425,0.2783,3,2,12,0.2568,0.2187,2,1
CUST-BEH-03864,0.8197,9.27,0.4569,0.5096,0,1,3,-0.0919,0.089,2,1
CUST-BEH-03865,0.9176,4.32,0.4412,0.3734,5,2,15,-0.3961,0.6384,0,0
CUST-BEH-03866,0.9533,3.56,0.5282,0.5651,4,16,36,-0.0095,0.1359,0,0
CUST-BEH-03867,0.6529,16.19,0.3543,0.2056,3,5,48,0.4101,0.2217,0,1
CUST-BEH-03868,0.4057,54.5,0.7327,0.176,2,1,30,0.4824,0.1256,1,4
CUST-BEH-03869,0.9178,4.18,0.6103,0.0346,7,33,74,-0.0261,0.227,1,0
CUST-BEH-03870,0.5552,3.57,0.4067,0.1495,0,2,5,0.0286,0.0108,3,1
CUST-BEH-03871,0.951,0.53,0.5747,0.2251,21,19,49,0.0017,0.2047,2,0
CUST-BEH-03872,0.9887,3.89,0.6149,0.4756,0,1,6,-0.1442,0.0843,0,0
CUST-BEH-03873,0.3879,15.44,0.8253,0.7139,16,25,47,-0.1165,0.0378,0,2
CUST-BEH-03874,0.8307,47.41,0.3231,0.2925,5,12,40,-0.2226,0.2149,0,4
CUST-BEH-03875,0.9203,1.93,0.7851,0.2295,20,25,79,0.1949,0.2913,0,0
CUST-BEH-03876,0.9591,0.74,0.5694,0.0662,4,9,77,0.096,0.2609,1,0
CUST-BEH-03877,0.3912,47.3,0.8338,0.2955,0,1,10,-0.1112,0.1397,2,4
CUST-BEH-03878,0.4137,16.11,0.2725,0.2738,33,19,50,0.1628,0.603,0,5
CUST-BEH-03879,0.7297,7.6,0.4144,0.1365,0,17,38,-0.2413,0.1659,0,1
CUST-BEH-03880,0.6842,13.17,0.8615,0.3217,16,6,59,-0.1501,0.2274,0,1
CUST-BEH-03881,0.3697,25.0,0.7595,0.2573,36,30,62,0.1538,0.4521,1,1
CUST-BEH-03882,0.6135,21.85,0.2856,0.201,6,5,14,0.3104,0.5201,0,5
CUST-BEH-03883,0.3362,11.24,0.8785,0.2276,3,20,80,-0.1923,0.3319,1,4
CUST-BEH-03884,0.3617,32.78,0.7031,0.2927,20,10,61,0.1248,0.1487,2,4
CUST-BEH-03885,0.567,9.83,0.4799,0.0766,39,7,66,-0.1884,0.0926,0,1
CUST-BEH-03886,0.1711,5.15,0.1272,0.528,25,4,42,0.0789,0.0924,0,3
CUST-BEH-03887,0.9661,4.08,0.3313,0.5112,3,0,8,-0.3826,0.2633,0,0
CUST-BEH-03888,0.9118,4.17,0.704,0.0203,10,9,64,-0.1447,0.3132,1,0
CUST-BEH-03889,0.6967,2.37,0.6513,0.6969,29,13,80,-0.1303,0.0592,0,1
CUST-BEH-03890,0.4052,13.38,0.7806,0.1779,26,7,46,0.1934,0.3059,1,1
CUST-BEH-03891,0.4437,1.85,0.5314,0.1307,8,16,34,-0.0568,0.0823,0,1
CUST-BEH-03892,0.8608,30.73,0.5695,0.499,2,6,80,0.3118,0.1949,1,3
CUST-BEH-03893,0.3629,24.91,0.3742,0.2271,3,6,17,0.0752,0.2043,0,1
CUST-BEH-03894,0.801,10.61,0.5798,0.3304,10,28,63,0.237,0.1791,0,1
CUST-BEH-03895,0.5214,24.63,0.6923,0.3956,26,21,49,0.0588,0.3754,1,1
CUST-BEH-03896,0.2097,5.06,0.6362,0.225,4,1,32,0.438,0.0927,2,4
CUST-BEH-03897,0.8916,2.18,0.2641,0.1515,0,9,17,0.2983,0.3022,2,0
CUST-BEH-03898,0.6414,16.25,0.9022,0.3104,11,14,53,0.4456,0.1966,0,1
CUST-BEH-03899,0.7057,11.9,0.6582,0.293,31,25,71,0.0075,0.3628,2,1
CUST-BEH-03900,0.9444,2.23,0.476,0.5275,12,13,40,-0.3666,0.0545,1,0
CUST-BEH-03901,0.822,10.96,0.3883,0.4255,40,22,73,0.4264,0.1232,0,1
CUST-BEH-03902,0.9624,4.36,0.564,0.5782,30,34,80,0.0881,0.1515,0,0
CUST-BEH-03903,0.9213,3.02,0.6382,0.269,9,13,42,-0.2546,0.0962,1,0
CUST-BEH-03904,0.1871,3.35,0.8686,0.4292,8,12,39,-0.1774,0.3995,2,3
CUST-BEH-03905,0.6191,7.59,0.4026,0.1318,15,19,42,0.2987,0.4136,0,1
CUST-BEH-03906,0.97,3.35,0.1133,0.3218,16,4,31,0.2922,0.1418,0,0
CUST-BEH-03907,0.4399,23.18,0.6131,0.2482,0,17,41,-0.2982,0.2949,1,1
CUST-BEH-03908,0.9086,3.43,0.9648,0.43,5,18,35,-0.0885,0.0457,0,0
CUST-BEH-03909,0.9656,7.04,0.3317,0.2198,37,15,63,-0.3839,0.0501,0,1
CUST-BEH-03910,0.7946,6.07,0.4209,0.045,16,9,33,0.3442,0.3019,0,1
CUST-BEH-03911,0.5123,22.32,0.484,0.3107,4,2,7,0.2076,0.6589,3,5
CUST-BEH-03912,0.5511,2.36,0.1862,0.3757,1,2,15,-0.3499,0.1754,0,1
CUST-BEH-03913,0.5577,22.55,0.4323,0.3582,4,4,11,0.3156,0.5942,1,5
CUST-BEH-03914,0.4655,7.71,0.929,0.4433,32,22,55,0.2244,0.02,0,3
CUST-BEH-03915,0.6111,20.91,0.4543,0.2237,16,1,30,-0.1182,0.0607,0,1
CUST-BEH-03916,0.6926,18.83,0.6653,0.4704,19,15,75,-0.0883,0.1518,2,3
CUST-BEH-03917,0.9554,2.8,0.8614,0.3426,1,27,60,0.0555,0.3608,2,0
CUST-BEH-03918,0.6197,39.41,0.9702,0.0891,10,1,65,-0.3597,0.3705,0,4
CUST-BEH-03919,0.7915,15.79,0.6185,0.1521,18,16,72,-0.1511,0.3428,0,1
CUST-BEH-03920,0.9414,3.32,0.4982,0.3423,32,0,72,0.1787,0.1548,0,0
CUST-BEH-03921,0.9755,2.61,0.7728,0.2852,1,6,22,-0.173,0.2808,2,0
CUST-BEH-03922,0.6182,11.24,0.5787,0.5077,36,7,65,0.3924,0.1882,3,3
CUST-BEH-03923,0.3892,59.08,0.584,0.2935,18,15,57,0.0591,0.0761,3,4
CUST-BEH-03924,0.4756,11.99,0.8118,0.1761,8,10,67,0.3996,0.235,2,1
CUST-BEH-03925,0.7612,6.79,0.8346,0.0645,1,2,4,0.3022,0.3796,0,1
CUST-BEH-03926,0.7677,9.66,0.8794,0.4893,1,28,56,-0.3096,0.1987,0,1
CUST-BEH-03927,0.5649,12.5,0.9363,0.0468,7,28,58,-0.3423,0.2778,0,1
CUST-BEH-03928,0.658,15.36,0.2435,0.1049,7,17,74,0.1433,0.1772,0,1
CUST-BEH-03929,0.1957,10.6,0.5464,0.4396,0,0,5,0.1771,0.0548,0,3
CUST-BEH-03930,0.4536,7.13,0.6074,0.172,32,0,75,-0.0159,0.0771,0,1
CUST-BEH-03931,0.6291,10.1,0.483,0.0777,9,21,43,0.1913,0.2917,0,1
CUST-BEH-03932,0.8079,7.65,0.5447,0.5994,0,11,26,-0.1065,0.1233,0,1
CUST-BEH-03933,0.4854,6.37,0.5778,0.1934,12,18,34,-0.3309,0.1902,3,2
CUST-BEH-03934,0.4512,10.26,0.3765,0.1794,1,4,36,-0.3785,0.2745,0,1
CUST-BEH-03935,0.95,2.0,0.835,0.382,6,3,16,0.1578,0.1611,2,0
CUST-BEH-03936,0.4475,9.14,0.5422,0.2681,6,20,71,0.4793,0.2352,0,1
CUST-BEH-03937,0.8034,4.51,0.7486,0.6507,19,20,48,0.1868,0.2769,1,1
CUST-BEH-03938,0.5429,36.03,0.7062,0.2232,1,0,3,0.2262,0.0969,1,4
CUST-BEH-03939,0.4837,4.42,0.6254,0.3055,8,4,17,-0.1619,0.3375,2,1
CUST-BEH-03940,0.7789,5.36,0.5906,0.1763,27,21,72,-0.0074,0.1104,1,1
CUST-BEH-03941,0.4375,12.93,0.6833,0.3183,4,5,22,-0.3433,0.2231,1,1
CUST-BEH-03942,0.4724,11.23,0.7575,0.4592,14,7,42,0.2318,0.032,1,3
CUST-BEH-03943,0.335,43.43,0.8152,0.2295,12,27,51,-0.2611,0.2698,2,2
CUST-BEH-03944,0.5265,4.7,0.38,0.3907,3,11,21,0.0275,0.1973,0,2
CUST-BEH-03945,0.4023,14.35,0.3464,0.3587,32,20,57,0.4451,0.367,1,5
CUST-BEH-03946,0.5874,11.13,0.6216,0.3044,3,16,61,-0.2837,0.1416,0,1
CUST-BEH-03947,0.6179,26.02,0.4597,0.267,28,21,61,0.1757,0.4421,1,5
CUST-BEH-03948,0.8131,5.17,0.8248,0.2356,30,33,67,0.491,0.4466,3,1
CUST-BEH-03949,0.7209,12.65,0.5121,0.5298,33,9,70,0.4783,0.1451,0,1
CUST-BEH-03950,0.4085,29.91,0.5786,0.2159,1,1,7,-0.0882,0.2887,1,1
CUST-BEH-03951,0.5365,9.56,0.7221,0.603,19,1,42,0.268,0.398,0,3
CUST-BEH-03952,0.8928,0.94,0.4334,0.2237,5,15,29,-0.0336,0.27,0,0
CUST-BEH-03953,0.7583,0.61,0.6207,0.2054,19,14,67,0.2895,0.318,0,1
CUST-BEH-03954,0.4122,5.97,0.4105,0.5515,5,0,45,0.2918,0.3186,2,3
CUST-BEH-03955,0.5255,9.4,0.1321,0.3347,12,27,53,0.1491,0.1045,1,2
CUST-BEH-03956,0.9037,4.41,0.5887,0.2952,1,0,7,0.4291,0.3002,0,0
CUST-BEH-03957,0.65,15.44,0.7105,0.3517,4,5,12,-0.2149,0.2802,0,1
CUST-BEH-03958,0.6251,10.8,0.5299,0.1804,20,3,49,-0.1531,0.0972,2,1
CUST-BEH-03959,0.48,8.35,0.64,0.3219,0,0,5,-0.0694,0.3401,0,1
CUST-BEH-03960,0.439,18.2,0.4214,0.1702,21,12,31,0.4425,0.6406,1,5
CUST-BEH-03961,0.4354,15.43,0.851,0.4688,2,4,16,0.4142,0.5758,0,3
CUST-BEH-03962,0.744,29.56,0.3973,0.217,12,7,72,-0.1099,0.2486,1,1
CUST-BEH-03963,0.6168,17.62,0.1946,0.1019,6,0,70,0.2003,0.1799,0,1
CUST-BEH-03964,0.974,2.28,0.5924,0.3827,26,11,48,-0.1954,0.0967,0,0
CUST-BEH-03965,0.5718,24.31,0.3764,0.3632,19,13,38,0.2802,0.5737,0,5
CUST-BEH-03966,0.8332,23.92,0.585,0.2783,26,34,79,0.4836,0.2856,0,1
CUST-BEH-03967,0.7257,18.27,0.5949,0.2723,17,21,58,0.1018,0.2447,0,1
CUST-BEH-03968,0.5018,2.94,0.6619,0.2337,16,3,34,-0.2097,0.0897,0,1
CUST-BEH-03969,0.8233,15.7,0.3776,0.2712,2,20,49,0.4202,0.2106,1,1
CUST-BEH-03970,0.5211,23.72,0.2177,0.2225,30,24,59,0.2577,0.4771,0,5
CUST-BEH-03971,0.9226,0.6,0.5131,0.0378,34,2,64,0.4653,0.141,1,0
CUST-BEH-03972,0.6811,8.95,0.8575,0.0481,2,4,19,-0.3553,0.3675,2,1
CUST-BEH-03973,0.9218,3.61,0.5057,0.1911,2,2,5,-0.3572,0.2494,0,0
CUST-BEH-03974,0.9677,1.7,0.3888,0.4716,13,22,49,0.363,0.0851,0,0
CUST-BEH-03975,0.9368,1.36,0.7611,0.5907,22,33,68,0.4703,0.1061,0,0
CUST-BEH-03976,0.4661,11.06,0.5917,0.1502,4,23,44,0.3834,0.3467,0,2
CUST-BEH-03977,0.7992,7.62,0.3504,0.1641,4,2,14,-0.0988,0.0933,0,1
CUST-BEH-03978,0.6127,20.63,0.3462,0.2177,4,6,19,0.067,0.1502,1,1
CUST-BEH-03979,0.4788,16.46,0.4452,0.291,36,5,65,0.1955,0.2521,0,1
CUST-BEH-03980,0.655,12.63,0.5645,0.108,37,36,78,0.3853,0.0683,1,1
CUST-BEH-03981,0.5798,7.0,0.503,0.3427,3,7,16,0.0715,0.2512,0,1
CUST-BEH-03982,0.9744,0.77,0.5983,0.1677,43,33,73,0.3015,0.0856,0,0
CUST-BEH-03983,0.5627,20.97,0.8419,0.293,2,30,73,-0.3624,0.1916,0,1
CUST-BEH-03984,0.5808,12.78,0.5173,0.214,33,22,50,0.4083,0.7325,0,5
CUST-BEH-03985,0.4551,13.17,0.357,0.2355,10,10,26,0.2262,0.3503,0,5
CUST-BEH-03986,0.4278,25.77,0.6135,0.2355,4,8,45,0.2397,0.1092,2,1
CUST-BEH-03987,0.9577,0.91,0.4962,0.1146,38,32,78,0.1404,0.1108,1,0
CUST-BEH-03988,0.7509,12.63,0.8014,0.1895,40,33,71,0.1542,0.1086,0,1
CUST-BEH-03989,0.7232,26.59,0.6214,0.2628,5,9,20,-0.1296,0.0192,0,1
CUST-BEH-03990,0.7364,2.19,0.6089,0.3259,11,2,24,-0.3851,0.0449,0,1
CUST-BEH-03991,0.9335,4.28,0.3395,0.0951,0,0,19,-0.1137,0.1243,3,0
CUST-BEH-03992,0.4432,16.42,0.4805,0.3257,8,14,33,0.0365,0.3606,0,1
CUST-BEH-03993,0.5505,14.7,0.7514,0.2817,23,4,70,-0.1902,0.1497,1,1
CUST-BEH-03994,0.5164,15.39,0.4358,0.4893,18,3,32,0.4083,0.1771,3,3
CUST-BEH-03995,0.9688,2.55,0.8582,0.466,32,32,66,-0.3491,0.382,0,0
CUST-BEH-03996,0.2121,9.25,0.9321,0.5339,0,2,8,0.3389,0.0414,0,3
CUST-BEH-03997,0.447,5.71,0.4582,0.2903,22,8,43,-0.2415,0.2876,0,1
CUST-BEH-03998,0.988,3.58,0.5467,0.1172,17,4,77,-0.1617,0.0409,0,0
CUST-BEH-03999,0.5924,27.57,0.6121,0.2794,3,1,13,-0.2346,0.2845,0,1
CUST-BEH-04000,0.4723,6.39,0.2033,0.2615,0,0,10,-0.1051,0.1408,0,1
CUST-BEH-04001,0.6538,12.61,0.6264,0.4297,10,17,38,-0.1037,0.0688,0,1
CUST-BEH-04002,0.7583,12.61,0.7946,0.2008,4,1,9,0.0883,0.0499,0,1
CUST-BEH-04003,0.4852,24.4,0.4807,0.3065,3,3,9,0.3534,0.3633,0,5
CUST-BEH-04004,0.7706,5.14,0.4305,0.4177,3,2,10,0.3801,0.1816,1,1
CUST-BEH-04005,0.6141,9.34,0.7644,0.4187,0,8,22,-0.3553,0.0539,1,3
CUST-BEH-04006,0.5156,13.63,0.4634,0.2174,44,30,72,0.3836,0.6402,0,5
CUST-BEH-04007,0.9323,3.0,0.6672,0.3374,26,20,73,0.4461,0.4954,0,0
CUST-BEH-04008,0.606,39.06,0.594,0.3625,20,29,78,-0.2345,0.0385,1,4
CUST-BEH-04009,0.5793,12.79,0.6526,0.2781,9,5,79,0.3141,0.3076,0,1
CUST-BEH-04010,0.5985,17.56,0.3977,0.3108,41,32,72,0.3311,0.7084,0,5
CUST-BEH-04011,0.4834,16.11,0.7809,0.5058,21,15,68,0.2349,0.2545,1,3
CUST-BEH-04012,0.9328,11.32,0.2147,0.3831,35,30,72,-0.3014,0.4044,3,1
CUST-BEH-04013,0.517,18.43,0.4111,0.2521,18,15,33,0.3623,0.1018,1,1
CUST-BEH-04014,0.5169,3.09,0.2768,0.0337,2,2,14,0.319,0.0943,0,1
CUST-BEH-04015,0.7226,13.82,0.9465,0.4093,8,2,58,0.4611,0.0099,0,1
CUST-BEH-04016,0.7076,31.54,0.7268,0.1221,1,1,3,-0.2033,0.4949,0,4
CUST-BEH-04017,0.6076,4.78,0.6262,0.2886,25,22,79,0.2773,0.1737,1,1
CUST-BEH-04018,0.5325,6.63,0.6478,0.2872,19,17,57,0.1378,0.3975,1,1
CUST-BEH-04019,0.7443,16.56,0.7553,0.255,3,8,16,-0.3989,0.1026,1,2
CUST-BEH-04020,0.6024,7.41,0.7858,0.5217,6,4,37,-0.0514,0.2026,0,3
CUST-BEH-04021,0.7156,4.78,0.6007,0.3542,9,5,20,0.205,0.1751,0,1
CUST-BEH-04022,0.4605,21.8,0.7197,0.5426,11,9,23,-0.015,0.1055,0,3
CUST-BEH-04023,0.7019,35.85,0.9728,0.2835,5,7,36,0.0357,0.5404,0,4
CUST-BEH-04024,0.4262,14.14,0.4802,0.1529,11,11,27,0.3335,0.0246,0,1
CUST-BEH-04025,0.8943,1.1,0.9155,0.3001,21,12,52,0.1934,0.1148,0,0
CUST-BEH-04026,0.8935,17.79,0.1148,0.1997,12,7,37,0.3764,0.1885,0,1
CUST-BEH-04027,0.5514,8.54,0.6895,0.2816,15,17,47,-0.3148,0.0675,0,1
CUST-BEH-04028,0.9621,4.01,0.7702,0.0982,44,26,76,-0.216,0.1719,0,0
CUST-BEH-04029,0.6427,16.82,0.6721,0.4712,11,22,76,0.4217,0.3108,2,3
CUST-BEH-04030,0.6159,19.47,0.3086,0.2585,13,9,21,0.2215,0.4591,0,5
CUST-BEH-04031,0.8287,21.8,0.6015,0.3769,11,7,22,-0.1721,0.0932,0,1
CUST-BEH-04032,0.7863,8.72,0.4481,0.231,15,3,53,-0.3191,0.2939,0,1
CUST-BEH-04033,0.8865,0.8,0.4054,0.3556,1,13,39,0.2128,0.3735,0,0
CUST-BEH-04034,0.7771,6.6,0.6317,0.3405,28,26,73,0.4549,0.1565,0,1
CUST-BEH-04035,0.297,10.77,0.7968,0.1174,2,0,5,-0.1443,0.1118,1,4
CUST-BEH-04036,0.9067,2.5,0.7571,0.2574,2,8,27,-0.0436,0.3295,1,0
CUST-BEH-04037,0.5219,12.31,0.4089,0.1923,5,4,51,-0.2034,0.3978,1,1
CUST-BEH-04038,0.3766,31.94,0.7002,0.2095,0,0,5,0.482,0.2431,0,4
CUST-BEH-04039,0.6591,10.64,0.232,0.1439,5,32,74,-0.3599,0.1807,0,1
CUST-BEH-04040,0.524,20.3,0.2761,0.0709,4,22,49,0.281,0.334,3,1
CUST-BEH-04041,0.4746,18.74,0.6592,0.0305,14,25,52,-0.0802,0.0417,1,1
CUST-BEH-04042,0.8889,4.28,0.8244,0.7068,13,19,65,-0.3492,0.0226,0,0
CUST-BEH-04043,0.4688,12.7,0.7523,0.2441,10,7,50,0.421,0.0976,0,1
CUST-BEH-04044,0.5196,24.88,0.2687,0.2675,25,23,61,0.3138,0.7255,1,5
CUST-BEH-04045,0.3985,17.84,0.5532,0.4769,0,0,6,-0.2131,0.2342,0,3
CUST-BEH-04046,0.6101,41.66,0.5024,0.2098,10,8,31,0.3784,0.2912,3,4
CUST-BEH-04047,0.5748,9.21,0.6207,0.2213,20,11,63,0.4866,0.2078,0,1
CUST-BEH-04048,0.7033,34.67,0.2462,0.1806,0,4,10,0.3651,0.1031,0,4
CUST-BEH-04049,0.8079,12.46,0.7471,0.4794,18,2,58,0.1219,0.2727,0,1
CUST-BEH-04050,0.2371,18.0,0.5867,0.0451,39,27,72,-0.1015,0.1283,0,4
CUST-BEH-04051,0.492,21.92,0.4226,0.2524,25,21,60,0.3875,0.5734,0,5
CUST-BEH-04052,0.6591,27.85,0.8008,0.3283,21,13,55,-0.3994,0.2758,1,1
CUST-BEH-04053,0.8937,3.82,0.4074,0.3012,6,6,13,0.1589,0.2067,0,0
CUST-BEH-04054,0.1596,14.88,0.8121,0.0803,3,0,59,0.369,0.2739,0,4
CUST-BEH-04055,0.4463,2.6,0.9225,0.0454,0,3,8,-0.1785,0.123,3,1
CUST-BEH-04056,0.5297,9.11,0.9607,0.1839,3,25,57,0.054,0.0496,0,1
CUST-BEH-04057,0.3826,9.9,0.6184,0.1759,29,10,61,-0.0591,0.2142,0,1
CUST-BEH-04058,0.4643,17.36,0.3239,0.345,27,27,76,0.1658,0.3962,0,5
CUST-BEH-04059,0.943,1.55,0.4026,0.1242,18,3,36,-0.2538,0.6025,0,0
CUST-BEH-04060,0.4033,8.08,0.7571,0.0199,25,21,44,0.1239,0.1072,0,1
CUST-BEH-04061,0.6162,16.1,0.6129,0.2536,4,4,10,0.3187,0.1649,2,1
CUST-BEH-04062,0.6132,10.41,0.5016,0.1319,28,22,72,-0.0549,0.0711,0,1
CUST-BEH-04063,0.914,3.51,0.4373,0.1664,2,7,29,0.1133,0.2086,1,0
CUST-BEH-04064,0.5294,9.22,0.5154,0.1716,2,6,20,0.1007,0.1716,0,1
CUST-BEH-04065,0.6664,17.13,0.5352,0.1366,20,13,72,-0.2067,0.1241,0,1
CUST-BEH-04066,0.7104,29.64,0.4796,0.1337,2,2,5,-0.05,0.1841,1,1
CUST-BEH-04067,0.7098,4.25,0.6485,0.3687,3,11,29,-0.1038,0.1956,0,1
CUST-BEH-04068,0.937,3.67,0.6166,0.1291,1,8,29,-0.3218,0.1632,2,0
CUST-BEH-04069,0.7552,18.02,0.6842,0.2162,22,11,74,0.4115,0.215,0,1
CUST-BEH-04070,0.5133,24.35,0.319,0.2343,3,3,7,0.3169,0.5208,2,5
CUST-BEH-04071,0.796,3.71,0.455,0.2524,0,14,34,0.3506,0.0448,0,1
CUST-BEH-04072,0.5767,27.51,0.3231,0.3355,17,13,31,0.2403,0.5613,0,5
CUST-BEH-04073,0.9314,26.68,0.5516,0.1491,43,30,79,0.273,0.2022,0,1
CUST-BEH-04074,0.435,22.97,0.2337,0.255,14,8,24,0.2496,0.462,1,5
CUST-BEH-04075,0.45,9.45,0.364,0.1713,0,4,18,-0.0833,0.3207,0,1
CUST-BEH-04076,0.948,2.12,0.5818,0.2345,26,33,64,0.1609,0.1894,0,0
CUST-BEH-04077,0.7039,8.75,0.6007,0.2034,5,10,22,0.0382,0.186,0,1
CUST-BEH-04078,0.891,4.16,0.3926,0.5063,10,8,20,0.253,0.2496,0,0
CUST-BEH-04079,0.4262,9.22,0.7999,0.2509,5,3,12,0.2941,0.2824,0,1
CUST-BEH-04080,0.5453,20.68,0.3486,0.3162,33,24,64,0.3211,0.6084,0,5
CUST-BEH-04081,0.6961,43.5,0.5188,0.0967,11,0,26,-0.0267,0.1665,0,4
CUST-BEH-04082,0.5762,11.99,0.5893,0.0987,0,12,48,0.3084,0.1967,1,1
CUST-BEH-04083,0.8469,15.16,0.8534,0.045,6,5,12,-0.016,0.1649,1,1
CUST-BEH-04084,0.7955,10.04,0.5896,0.0985,6,24,51,0.4613,0.1156,0,1
CUST-BEH-04085,0.8024,6.59,0.6228,0.3325,4,12,68,-0.2607,0.2647,2,1
CUST-BEH-04086,0.6443,27.05,0.3672,0.2335,5,1,18,0.4224,0.4411,0,1
CUST-BEH-04087,0.9197,4.39,0.9737,0.2344,3,1,7,-0.2587,0.1222,0,0
CUST-BEH-04088,0.6472,18.27,0.5826,0.1304,25,0,65,0.2701,0.0792,0,1
CUST-BEH-04089,0.3468,16.03,0.7262,0.0953,11,30,63,-0.0778,0.4599,2,4
CUST-BEH-04090,0.4395,26.56,0.4473,0.3545,25,19,55,0.2535,0.401,1,5
CUST-BEH-04091,0.9558,0.88,0.5527,0.4926,6,3,13,0.2916,0.1269,0,0
CUST-BEH-04092,0.5485,26.4,0.2345,0.1567,2,2,5,0.3154,0.3795,0,5
CUST-BEH-04093,0.3784,8.71,0.4611,0.1964,17,7,48,0.2687,0.2997,0,1
CUST-BEH-04094,0.3331,3.5,0.6228,0.3394,11,25,64,0.2365,0.3503,0,4
CUST-BEH-04095,0.6451,11.56,0.8418,0.2058,15,0,48,0.2446,0.4387,0,1
CUST-BEH-04096,0.6154,16.49,0.689,0.3047,10,34,65,0.4393,0.5366,0,2
CUST-BEH-04097,0.6296,34.42,0.613,0.1354,3,1,16,-0.2269,0.1335,0,4
CUST-BEH-04098,0.2951,14.37,0.6364,0.1721,7,20,58,-0.1662,0.3364,0,4
CUST-BEH-04099,0.4603,14.45,0.4241,0.3385,4,3,9,0.3754,0.5027,0,5
CUST-BEH-04100,0.7553,20.17,0.377,0.412,1,4,21,-0.0448,0.0977,0,3
CUST-BEH-04101,0.5265,26.13,0.3268,0.19,26,19,47,0.2752,0.5031,0,5
CUST-BEH-04102,0.509,26.48,0.5474,0.3207,20,16,44,0.4461,0.6139,0,5
CUST-BEH-04103,0.5137,38.89,0.6558,0.2537,8,10,30,0.4609,0.1261,1,4
CUST-BEH-04104,0.3752,8.72,0.5567,0.1356,41,24,71,0.143,0.2925,2,1
CUST-BEH-04105,0.3538,7.02,0.3326,0.4527,15,1,48,0.0738,0.2886,0,3
CUST-BEH-04106,0.5731,14.78,0.4079,0.1751,22,14,37,0.2789,0.7033,2,5
CUST-BEH-04107,0.7324,7.52,0.341,0.1967,0,3,13,-0.1477,0.2312,0,1
CUST-BEH-04108,0.7072,5.55,0.8269,0.2475,12,3,31,-0.0034,0.0899,0,1
CUST-BEH-04109,0.5181,12.92,0.6088,0.3509,2,4,15,-0.3067,0.0331,0,1
CUST-BEH-04110,0.7884,10.26,0.4466,0.2935,2,0,16,0.3098,0.1604,0,1
CUST-BEH-04111,0.6551,7.91,0.3239,0.127,0,2,12,0.4628,0.1228,0,1
CUST-BEH-04112,0.6751,1.65,0.6614,0.1994,8,1,21,-0.3417,0.3123,0,1
CUST-BEH-04113,0.5924,9.77,0.1098,0.2067,25,20,65,-0.2824,0.1194,0,1
CUST-BEH-04114,0.7478,18.39,0.6604,0.2592,28,22,78,0.4793,0.2131,0,1
CUST-BEH-04115,0.5475,15.33,0.4816,0.3106,6,3,10,0.1731,0.5055,3,5
CUST-BEH-04116,0.5281,47.98,0.856,0.1262,7,11,30,-0.2247,0.2988,0,4
CUST-BEH-04117,0.9604,3.34,0.3585,0.1871,1,5,20,-0.2091,0.1034,0,0
CUST-BEH-04118,0.1975,40.23,0.7517,0.4634,1,4,14,-0.2441,0.3917,0,3
CUST-BEH-04119,0.617,4.11,0.6796,0.364,9,9,27,-0.3821,0.0982,0,1
CUST-BEH-04120,0.9764,3.42,0.3981,0.2529,36,30,61,-0.3613,0.174,0,0
CUST-BEH-04121,0.4974,34.67,0.7373,0.1919,14,12,32,0.3379,0.1768,0,4
CUST-BEH-04122,0.6265,23.28,0.355,0.3666,34,26,58,-0.0128,0.1612,0,1
CUST-BEH-04123,0.8877,1.81,0.3365,0.1158,11,20,49,-0.1814,0.0638,0,0
CUST-BEH-04124,0.5274,20.89,0.2894,0.1279,15,15,39,-0.3895,0.2876,1,1
CUST-BEH-04125,0.6489,26.89,0.629,0.3924,20,11,52,-0.26,0.232,1,1
CUST-BEH-04126,0.6764,27.96,0.702,0.0296,25,0,52,-0.0984,0.0341,0,1
CUST-BEH-04127,0.3219,3.99,0.4449,0.4109,21,20,66,-0.2572,0.1689,0,3
CUST-BEH-04128,0.5648,23.39,0.9393,0.431,18,11,49,-0.1752,0.0982,2,3
CUST-BEH-04129,0.5425,18.76,0.2257,0.1872,9,7,17,0.177,0.3566,0,5
CUST-BEH-04130,0.4814,19.31,0.449,0.2391,16,8,30,-0.1949,0.1405,1,1
CUST-BEH-04131,0.29,9.2,0.5644,0.0824,3,3,17,-0.1904,0.1307,2,4
CUST-BEH-04132,0.5395,37.44,0.5918,0.339,10,16,69,0.0195,0.1302,0,4
